First Last,First,Last,Company,Domain
Mike Cangi,Mike,Cangi,United By Blue Walnut Street LLC,www.unitedbyblue.com
Andrea Tuggle,Andrea,Tuggle,fab'rik Boutique Inc.,www.fabrikstyle.com
Mona Haddad,Mona,Haddad,American Threads,www.shopamericanthreads.com
Josh Lyon,Josh,Lyon,Damascus,www.damascusapparel.com
Michelle Nicolay,Michelle,Nicolay,"Mainstream Fashions Franchising, Inc.",www.mainstreamboutique.com
Geoff Benjamin Clawson,Geoff,Clawson,Birdwell Beach Britches,www.birdwell.com
Mike Bukhin,Mike,Bukhin,Misha And Puff,www.misha-and-puff.com
Navroze Mehta,Navroze,Mehta,"Mela Artisans, Inc.",www.melaartisans.com
Natasha Caesar,Natasha,Caesar,"Skone Cosmetics, LLC",www.skonecosmetics.com
Lauren Drescher,Lauren,Drescher,BH Cosmetics,www.bhcosmetics.com
Elizabeth Hoenscheid,Elizabeth,Hoenscheid,Top It Off,www.topitoffaccessories.com
Kent Kendall,Kent,Kendall,"American Giant, Inc.",www.american-giant.com
Mara Hoffman,Mara,Hoffman,Mara Accessories Corp,www.marahoffman.com
Julia Zhu,Julia,Zhu,Few Moda,www.fewmoda.com
Chris Godfrey,Chris,Godfrey,fab'rik Boutique Inc.,www.fabrikstyle.com
Gill Bowen,Gill,Bowen,Shooshoos™,www.shooshoos.com
Tunde Ogunnoiki,Tunde,Ogunnoiki,Mishka NYC,www.mishkanyc.com
Jude Connally Zimmerman,Jude,Zimmerman,Jude Connally Clothing,www.judeconnally.com
Claudia Alexandra Ortiz,Claudia,Ortiz,Scosha Jewelry,www.scosha.com
Laura Factor,,,"Mainstream Fashions Franchising, Inc.",www.mainstreamboutique.com
